seconds,tamb,rh,ws,wd
60,9.82,60.22,3.747,178.8
60,9.91,60.23,1.873,158.3
60,9.72,60.18,2.783,191.2
60,9.76,60.28,2.43,157.5
60,9.75,60.66,3.401,144.1
60,9.85,60.32,3.445,150
60,9.8,59.54,3.487,149.2
60,9.75,59.99,3.311,173.3
60,9.75,59.93,3.319,155.5
60,9.83,59.82,3.192,150.8
60,9.84,59.67,3.237,167.4
60,9.75,59.66,3.214,180.2
60,9.85,59.58,2.791,164.5
60,9.76,59.59,3.481,180.6
60,9.76,59.95,3.03,132.9
60,9.77,59.98,3.61,153.7
60,9.89,60.01,3.128,168.4
60,10,59.59,3.605,177.9
60,9.81,59.73,3.227,178
60,9.8,60.64,2.442,168.4
60,9.89,59.86,3.304,137.3
60,9.98,59.8,3.662,140.8
60,9.89,59.6,3.415,167.6
60,9.84,59.27,3.329,188.9
60,9.81,59.52,2.829,178.4
60,9.89,59.48,3.709,161.5
60,9.81,59.43,3.776,169.2
60,9.9,59.87,3.138,167.4
60,9.91,59.93,3.286,146.5
60,9.9,60.16,2.715,175.5
60,9.94,60.22,2.775,178.3
60,9.89,59.74,2.817,188.5
60,9.89,59.34,2.573,127.6
60,9.99,59.79,2.925,155.3
60,10.04,59.08,3.283,165.3
60,10.05,59.5,3.198,154.4
60,10.14,59.71,3.28,156.7
60,9.95,59.21,2.416,189.6
60,9.9,59.67,1.72,168.1
60,9.94,59.97,1.462,162.2
60,9.86,59.89,2.408,166.9
60,9.79,60.59,1.98,170.8
60,9.66,60.57,1.896,203.1
60,9.76,60.74,1.772,175.1
60,9.76,60.73,2.074,182.8
60,9.77,61.06,1.096,189
60,9.68,60.9,1.444,170.3
60,9.72,60.71,2.166,163.5
60,9.84,60.67,1.932,157.6
60,9.89,59.93,1.838,183.1
60,9.9,59.64,2.305,181.7
60,9.81,60.34,1.504,167.2
60,9.81,60.44,1.759,172.7
60,9.94,60.17,1.673,144.4
60,10.04,60.45,1.677,161.3
60,9.93,60.18,1.841,165.6
60,9.99,60.12,2.308,178.1
60,9.97,59.81,2.208,188
60,9.99,60.09,1.957,156.6
60,9.9,59.99,1.839,143.6
60,10,61.1,2.104,145.3
60,10,59.92,2.128,154.4
60,10.08,59.22,2.429,167.7
60,9.94,59.25,2.2,158.9
60,9.98,59.77,1.395,171.5
60,9.93,60.08,1.432,203.3
60,9.94,59.96,1.454,190.8
60,10.04,59.43,1.238,152.8
60,10.03,60.41,1.163,163.1
60,10.12,58.82,1.684,165.7
60,10.12,58.79,1.274,129.6
60,10.12,59.67,0.938,154.8
60,10.21,59.25,0.907,156.6
60,10.39,58.85,1.013,195.6
60,10.44,58.74,1.586,146.2
60,10.41,59.01,1.539,146.6
60,10.35,58.51,1.354,153.7
60,10.44,59.46,1.338,165
60,10.54,58.86,1.485,159.4
60,10.46,59.32,0.969,205.7
60,10.4,58.38,1.088,201.6
60,10.47,58.27,1.207,212.2
60,10.32,58.7,1.014,192.4
60,10.42,58.99,1.112,184.7
60,10.41,59.28,0.768,176.2
60,10.36,59.22,0.831,163.2
60,10.35,58.28,0.982,136.1
60,10.43,58.54,0.848,136.5
60,10.46,58.89,0.405,175.8
60,10.26,59.72,0.82,323.6
60,9.46,63.07,1.441,342.4
60,8.97,65.47,1.57,328.5
60,9.03,66.37,1.186,348.9
60,8.86,67.67,0.789,333.7
60,9,68.11,0.619,329.3
60,9.09,67.74,1.044,1.965
60,8.74,65.59,1.885,342.6
60,8.41,68.32,1.481,1.188
60,8.32,69.06,1.272,347.2
60,8.25,67.51,1.16,332.2
60,8.26,67.98,1.173,353.3
60,8.25,67.48,1.269,340.2
60,8.39,67.65,1.08,352.6
60,8.54,66.96,1.189,353.5
60,8.54,65.78,1.517,13.56
60,8.63,65.03,1.398,18.64
60,8.75,64.51,1.421,12.9
60,8.77,65.17,1.39,36.17
60,8.72,65.44,1.104,0.113
60,8.89,65.27,1.192,3.237
60,8.94,64.81,1.117,1.086
60,8.99,63.89,1.08,12.01
60,8.95,64.83,0.874,42.45
60,9.13,64.47,1.018,42.56
60,9.13,64.47,0.826,0.006
60,9.32,63.63,0.853,21.9
60,9.32,65.26,0.92,20.5
60,9.4,63.22,1.104,19.6
60,9.44,62.96,1.006,45.49
60,9.34,63.12,1.124,38.3
60,9.39,62.6,1.125,21.13
60,9.48,62.93,0.991,21.5
60,9.44,62.55,1.297,22.1
60,9.59,62.11,0.973,346.4
60,9.6,63.67,1.166,332.8
60,9.62,63.49,1.658,345.9
60,9.54,63.31,1.336,344.5
60,9.62,64.51,1.331,326.7
60,9.57,63.85,1.326,343
60,9.48,63.44,1.472,326.4
60,9.26,63.76,1.267,326.5
60,9.27,65.75,1.459,339.9
60,9.19,66.29,1.841,351.5
60,8.9,66.63,1.88,325.4
60,8.44,66.27,2.247,321.1
60,7.989,67.66,1.94,327.1
60,7.715,69.35,1.642,320.5
