seconds,tamb,rh,ws,wd
60,-2.427,98.2,1.97,294.8
60,-2.389,98.3,1.911,300.4
60,-2.163,98.4,2.185,301.2
60,-2.339,98.4,1.908,287.7
60,-2.3,98.3,1.978,282.9
60,-2.382,98.3,1.855,269
60,-2.208,98.4,2.412,279.6
60,-2.38,98.3,2.319,275.5
60,-2.482,98.2,2.414,292.4
60,-2.385,98.3,2.233,304.5
60,-2.484,98.2,2.04,296.7
60,-2.378,98.3,2.123,303
60,-2.485,98.2,2.28,305.6
60,-2.38,98.3,2.225,307.1
60,-2.437,98.3,1.713,291.3
60,-2.106,98.5,2.261,296.1
60,-2.346,98.2,2.249,304.8
60,-2.425,98.2,2.244,284.3
60,-2.316,98.4,1.882,304.7
60,-2.191,98.3,2.257,307.7
60,-2.222,98.4,2.269,302.7
60,-2.288,98.3,2.319,312.5
60,-2.147,98.3,2.344,298.6
60,-2.413,98.2,2.555,302.8
60,-2.478,98.2,2.295,317.7
60,-2.569,98.1,2.475,320.7
60,-2.481,98.2,2.04,312.7
60,-2.575,98.2,2.094,335.6
60,-2.518,98.2,1.862,321.6
60,-2.622,98.2,1.909,301.6
60,-2.429,98.4,1.726,295.3
60,-2.528,98.3,1.815,288.3
60,-2.34,98.4,1.869,301.3
60,-2.43,98.4,2.087,312.7
60,-2.395,98.3,1.939,287.8
60,-2.378,98.3,1.836,283.8
60,-2.467,98.3,1.548,307.3
60,-2.303,98.5,1.89,302.8
60,-2.389,98.3,2.02,313.8
60,-2.573,98.1,1.651,313.9
60,-2.606,98.2,1.96,309
60,-2.621,98.2,1.586,331.5
60,-2.608,98.2,1.717,291.9
60,-2.432,98.4,1.9,321.1
60,-2.291,98.5,1.772,305.5
60,-2.529,98.2,1.7,303.3
60,-2.576,98.2,1.486,313.2
60,-2.609,98.2,1.658,288.3
60,-2.299,98.5,1.708,308.5
60,-2.483,98.3,1.87,301
60,-2.47,98.3,1.491,246.9
60,-2.574,98.2,1.882,303.3
60,-2.526,98.3,2.032,303.1
60,-2.655,98.2,1.561,267.9
60,-2.567,98.3,1.406,321.4
60,-2.424,98.4,1.735,303.4
60,-2.438,98.3,1.46,314.4
60,-2.475,98.3,1.395,286
60,-2.473,98.3,1.382,269.3
60,-2.389,98.4,1.205,315.8
60,-2.425,98.3,0.926,296.9
60,-2.31,98.4,1.08,309.1
60,-2.205,98.5,0.83,308.2
60,-2.285,98.4,1.085,287.5
60,-2.251,98.4,0.508,240.8
60,-2.074,98.5,0.616,289.5
60,-2.013,98.5,1.027,289.5
60,-1.936,98.6,0.848,277.7
60,-1.692,98.6,0.784,278.2
60,-1.706,98.6,0.518,271.7
60,-1.646,98.6,0.464,292.5
60,-1.433,98.7,0.452,303.2
60,-1.065,98.8,0.549,9.34
60,-0.887,98.9,0.844,88.7
60,-0.846,98.7,0.724,110.8
60,-0.829,98.7,0.023,160.2
60,-0.931,98.6,0.377,126.3
60,-0.876,98.6,0.317,62.85
60,-0.78,98.6,0.056,83.3
60,-0.623,98.6,0.635,102
60,-0.47,98.6,0.457,312.2
60,-0.503,98.5,0.252,238.1
60,-0.472,98.4,0.085,200.9
60,-0.383,98.4,0.577,186.2
60,-0.372,98.2,0.286,183.1
60,-0.46,98.1,0.034,307.8
60,-0.347,98.1,0.844,338
60,-0.334,98.1,0.859,36.96
60,-0.323,97.9,1.62,23.67
60,-0.36,97.7,1.22,17.33
60,-0.384,97.5,1.089,0.107
60,-0.51,97.4,1.364,23.64
60,-0.516,97.3,1.668,1.907
60,-0.56,97.2,1.379,13.97
60,-0.542,97.2,1.068,19.16
60,-0.787,97,0.663,1.818
60,-0.873,96.9,1.364,16.25
60,-0.966,96.8,1.192,67.15
60,-0.817,97.1,1.044,16.59
60,-0.885,97.2,1.122,19.16
60,-1.014,97,1.081,336.3
60,-1.005,97.2,1.307,350.4
60,-1.017,97.3,1.05,0.112
60,-0.823,97.4,1.042,12.33
60,-0.979,97.4,1.052,59.54
60,-0.925,97.4,1.222,28.35
60,-1.01,97.3,1.179,35.14
60,-0.893,97.5,1.109,3.806
60,-0.777,97.7,0.995,0.102
60,-0.791,97.6,0.719,26.64
60,-0.87,97.5,0.987,2.85
60,-0.923,97.5,1.579,40.11
60,-0.834,97.6,1.352,2.673
60,-0.826,97.5,1.666,0.104
60,-0.837,97.5,1.575,12.92
60,-0.92,97.3,1.465,16.42
60,-1.064,97.1,1.034,26.73
60,-1.111,97.1,1.094,16.46
60,-1.015,97.2,0.728,305.9
